tag,ordering,alg,B,seed,Nlike_used,wall_time_s,N,neff,eta,stop,logZ,logZ_se,P_upper_octant,kamland_energy_scale_mean,kamland_energy_scale_sd,kamland_flux_scale_mean,kamland_flux_scale_sd,kamland_geonu_scale_mean,kamland_geonu_scale_sd,nc_norm_mean,nc_norm_sd,nutau_cc_norm_mean,nutau_cc_norm_sd,dm21_mean,dm21_sd,dm31_mean,dm31_sd,dcp_mean,dcp_sd,th12_mean,th12_sd,th13_mean,th13_sd,th23_mean,th23_sd
nu_dakami_IO,IO,ns,500000.0,23,343045.0,1814.2739014,19389,74.4926339594542,0.00021715120161918755,maxcall,-509.7688630455156,0.0505258716762761,0.6806748237478614,-0.02735424062253028,0.9343046059994301,0.5508570627386531,0.9388216823946278,0.062336912614213945,0.2066106428817118,0.8791527580021437,0.13241970352647792,0.9893500699837502,0.18046486329471254,7.757887521354349e-5,2.259285138865603e-6,-0.002453278840497018,5.5222772057470534e-5,3.0710199303881924,1.6143101935638673,0.6019028149472865,0.03831504507870835,0.1483985655665636,0.0029278202932133805,0.8418411973639575,0.1237519409074538
nu_dakami_IO,IO,nuts,500000.0,11,450313.0,5365.9089975,937,53.283168231584625,0.00011832473908500227,budget,NaN,NaN,0.5580404685835999,0.023825477042259385,0.9387442540362657,0.58227719567051,0.9493261687485286,0.027385924379588276,0.22513714634437187,0.8621367765555622,0.1325231215413067,0.9929258080323732,0.19794936092618126,7.746802910544254e-5,2.330748663124482e-6,-0.0024569043168279512,5.701157820073241e-5,2.731632585639793,1.7517354782024455,0.6032016951405547,0.04393885105438638,0.14844507299282872,0.002755868085886768,0.8113645900874732,0.13717840915564247
nu_dakami_IO,IO,nuts,500000.0,23,450241.0,2823.6283501,700,44.757776685014875,9.940848719911087e-5,budget,NaN,NaN,0.6894586894586893,-0.040707827820834784,0.8983233343396686,0.6833331698048684,0.8653501386401222,0.03821527929452905,0.2247868519771652,0.8573742516104963,0.12515218294455188,1.00245228799953,0.19725951135138606,7.736540975166541e-5,2.265506642349362e-6,-0.002457485198256453,5.6647580621955315e-5,2.9529937585994452,1.7250267688992125,0.6066503596614728,0.040588585430891985,0.14856641291708783,0.0028507575582430137,0.8452851399082668,0.12798514221842003
nu_dakami_IO,IO,ns,4.0e6,11,850365.0,8763.9236365,38829,18398.09503383681,0.021635527136978604,dlogz,-509.1673540239132,0.05058293525769195,0.579961504336468,-0.0031437919444908713,0.8938004127437091,0.503348484652673,0.8378198544813671,0.017908179188802702,0.19505457710597301,0.8655436497331649,0.12200831712211073,0.9982205945711842,0.18285096663488085,7.747133441249907e-5,2.0519749629203657e-6,-0.0024594970135544568,5.32085639681353e-5,2.8784786566415614,1.7774065504820455,0.599035348234136,0.03751876509414329,0.14853977597163084,0.002501872448369203,0.8191285150238667,0.13441929166395866
nu_dakami_NO,NO,is,50000.0,11,50000.0,640.0549318,50000,1.5081435677366464,3.016287135473293e-5,budget,-509.34783876304556,NaN,0.9736433757126354,-0.6205375517169913,0.5751477521522417,0.17534946770138757,0.29731823475884583,-0.03697815709556282,0.0835977638317738,0.7208894788516543,0.08876697677426752,0.9824560316536491,0.0924653910816102,7.729695954624385e-5,1.1098241285988544e-6,0.002486518348222071,4.302921014258299e-5,0.7688847761028593,1.5673185816558513,0.5807556813948391,0.017916539370210604,0.14820552443683907,0.0012706323502775724,0.9112339790681496,0.03998877528076243
nu_dakami_NO,NO,is,50000.0,23,50000.0,988.8554555,50000,7.260805063591858,0.00014521610127183718,budget,-511.1602572332635,NaN,0.8051515736340182,-0.4703591130113457,0.9382861593817022,0.7515174265517344,1.0139183654366213,0.04051416654630838,0.21380881051704811,0.8094708114503477,0.10253017378935686,1.0945223036754244,0.1756209363701457,7.703286479673276e-5,2.5844611743878665e-6,0.0024903279441937146,5.1452135357763444e-5,3.1957848221492364,2.4119187789730407,0.6337030463938744,0.05162592935353323,0.1490076037458745,0.0031935219542808015,0.8598697916957703,0.08951916999018432
nu_dakami_NO,NO,is,50000.0,41,50000.0,530.1800121,50000,2.010289200064568,4.0205784001291356e-5,budget,-510.517530438251,NaN,0.8970533066579958,-0.05817794580629915,0.6798279124638055,0.6250279862567825,0.5100928915012579,-0.05786747997265165,0.10601796002851616,0.9331027258565805,0.08381989273871973,0.9308689058567651,0.10279651993563844,7.787246221074166e-5,1.575062325781615e-6,0.0025391242299726566,3.82576067945759e-5,1.0980874498018072,1.71143149151112,0.5895386273339365,0.0348098668667142,0.14491158620390765,0.004051243217180984,0.8921801432110965,0.07772904140917052
nu_dakami_NO,NO,mh,50000.0,11,50000.0,893.99172,48492,72.88507484492239,0.0014577014968984478,budget,NaN,NaN,0.5531634083972612,-0.04400824007760351,0.9605336093703034,0.6216780798872517,0.9263091525389747,0.01108814394418509,0.22366950438276512,0.8622130310471913,0.13076212407643403,0.9948453988767787,0.19881522244942776,7.725828112185263e-5,2.260957848281462e-6,0.00252423171850353,5.547741982226064e-5,2.9192969143868748,1.8252534599881471,0.6029682080382384,0.04158105498034523,0.14844972746217455,0.0029069771231273454,0.8098227165810821,0.12139263967675153
nu_dakami_NO,NO,mh,50000.0,23,50000.0,566.735178,48492,43.347167754549595,0.0008669433550909919,budget,NaN,NaN,0.6689969479501764,0.059125093520058805,0.9595965034944964,0.48714204553156615,0.9714965368322444,0.0412803210888969,0.22940901273741843,0.8607323278518983,0.1337099650327517,0.9904788043919959,0.18462133402431802,7.744558396580154e-5,2.192310238718811e-6,0.002525482669769566,5.5830571490172154e-5,3.0053919177569535,1.8080481461671072,0.598314080615295,0.041708605477856264,0.1484205008631811,0.002972245053618615,0.8381168403765838,0.11392397102172874
nu_dakami_NO,NO,mh,50000.0,41,50000.0,650.4042117,48492,42.7928564498382,0.0008558571289967639,budget,NaN,NaN,0.6486843190629374,-0.023037719359494085,0.9745024359121396,0.5529801184299796,0.9537685987233531,0.05568705867114221,0.2233563068079369,0.8603027318948828,0.1368352097081633,0.9955608620620467,0.20291847688432105,7.744701269864283e-5,2.3256894018788056e-6,0.002526990265595189,5.658929950295372e-5,2.7582618726954538,1.8067322579719622,0.5993577977587877,0.041203077385862936,0.14845033613027767,0.0029674646888816695,0.8325443738683322,0.11808793577103462
